feature,avg_correlation,max_correlation,n_correlations,corr_score,is_target
Norverapamil,0.35462184873949576,0.41022809123649456,5,0.6353970554741505,False
L-Cysteine-glutathione gisulfide,0.35458343337334935,0.4121488595438175,5,0.6353282243780938,False
19(R)-Hydroxy prostaglandin F2α,0.35452581032412966,0.3890996398559423,5,0.6352249777340087,False
YPH,0.32640256102440973,0.3528931572629051,6,0.6351500561750452,False
"13Z,16Z-Docosadienoic Acid",0.32633853541416563,0.39553421368547415,6,0.6350254680902716,False
SQH,0.3542569027611044,0.43202881152460976,5,0.634743160061611,False
AKB48 N-(5-Fluoropentyl) analog,0.35416086434573824,0.4405762304921968,5,0.6345710823214691,False
"3-methoxy-2-phenyl-4H-furo[2,3-h]chromen-4-one",0.3540264105642257,0.39659063625450175,5,0.6343301734852704,False
HexCer-NDS (d23:0/12:1),0.3259703881552621,0.3572148859543817,6,0.6343090866028244,False
4-phenoxyphenyl 4-hydroxypiperidine-1-carboxylate,0.3538343337334934,0.4297238895558223,5,0.6339860180049866,False
Limonin,0.32557022809123654,0.3354141656662665,6,0.6335304110729905,False
2-[(carboxymethyl)(methyl)amino]-5-methoxybenzoic acid,0.3254421768707483,0.3504921968787515,6,0.6332812349034433,False
L-Homocitrulline,0.32526610644257703,0.3554861944777911,6,0.6329386176703165,False
PE (18:1e/18:2),0.3532388955582233,0.4148379351740696,5,0.6329191360161065,False
Quercetin-3-ramnoside,0.3252340936374549,0.3592316926770708,6,0.6328763236279296,False
Fenvalerate,0.3250740296118447,0.3443457382953181,6,0.632564853415996,False
Phosphoethanolamine,0.3247539015606242,0.3544297719087635,6,0.6319419129921288,False
HNK,0.32473789515806323,0.35942376950780314,6,0.6319107659709355,False
5-Methyluridine,0.324577831132453,0.3462665066026411,6,0.6315992957590019,False
Cyclic ADP-ribose,0.3245298119247699,0.3717166866746698,6,0.6315058546954218,False
Kaempferol-3-Galactoside-6''-Rhamnoside-3'''-Rhamnoside,0.3244657863145258,0.35759903961584627,6,0.6313812666106483,False
Desoxycortone,0.35183673469387755,0.41358943577430973,5,0.630406801010034,False
EQH,0.32368147258903557,0.38189675870348133,6,0.6298550625721735,False
"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-phenoxyoxane-3,4,5-triol",0.3236334533813525,0.34876350540216083,6,0.6297616215085935,False
4-(hydroxymethyl)benzoic acid,0.3512989195678271,0.4182953181272509,5,0.6294431656652391,False
α-Hydroxyalprazolam,0.35106842737094834,0.389483793517407,5,0.6290301790888984,False
Acetophenone,0.3232332933173269,0.34818727490996393,6,0.6289829459787594,False
N-Acetylserotonin,0.3510108043217287,0.3830492196878751,5,0.6289269324448132,False
Lumefantrine,0.3229931972789115,0.38372148859543814,6,0.6285157406608589,False
beta-N-Methylaminoalanine,0.3504345738295318,0.4197358943577431,5,0.6278944660039616,False
ACar 20:2,0.3503961584633853,0.4016806722689075,5,0.6278256349079047,False
Leucine-enkephalin,0.3503385354141656,0.4274189675870348,5,0.6277223882638194,False
LPC 20:5,0.35020408163265304,0.39342136854741894,5,0.6274814794276209,False
Oxaceprol,0.34991596638655464,0.42472989195678273,5,0.6269652462071951,False
Purine,0.3893877551020408,0.47370948379351735,4,0.6266954156988293,False
LysoPC 20:2,0.32196878751500596,0.3302280912364946,6,0.6265223313044838,False
Dehydroaripiprazole,0.34955102040816327,0.4188715486194478,5,0.6263113507946556,False
IMK,0.34955102040816327,0.4130132052821128,5,0.6263113507946556,False
Nodularin,0.32174469787915166,0.3334933973589435,6,0.6260862730077768,False
Vanillin,0.3493973589435774,0.39755102040816326,5,0.6260360264104284,False
Ornithine,0.34905162064825934,0.4343337334933973,5,0.6254165465459175,False
"3,14-dihydro-15-keto-tetranor Prostaglandin E2",0.3490132052821128,0.40398559423769503,5,0.6253477154498607,False
N-Propionylglycine,0.3489747899159664,0.405906362545018,5,0.625278884353804,False
"6,7-Dimethoxy-2-oxo-2H-chromen-8-yl β-D-glucopyranoside",0.32102440976390556,0.36163265306122444,6,0.6246846570540754,False
6β-Prostaglandin I1,0.3483025210084033,0.39015606242497,5,0.6240743401728102,False
PC (14:1e/2:0),0.34797599039615845,0.40062424969988,5,0.6234892758563276,False
"5-heptyl-4-hydroxy-6H-pyrido[3,2,1-jk]carbazol-6-one",0.3479567827130852,0.35971188475390153,5,0.6234548603082992,False
"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol",0.31995198079231696,0.3759423769507803,6,0.6225978066341202,False
Epitestosterone,0.3198239295718287,0.33695078031212483,6,0.6223486304645732,False
TNK,0.3473229291716687,0.3765186074429772,5,0.6223191472233625,False
TMH,0.3196798719487795,0.3782472989195678,6,0.622068307273833,False
N-METHYL (-)EPHEDRINE,0.3194877951180472,0.3395438175270108,6,0.6216945430195127,False
Boc-beta-cyano-L-alanine,0.38590636254501803,0.4954141656662665,4,0.6210923305294909,False
"6-amino-1-(2-methylphenyl)-1,2,3,4-tetrahydropyrimidine-2,4-dione",0.346266506602641,0.40302521008403364,5,0.6204262920818009,False
"4-[4-(2,5-dimethyl-1H-pyrrol-1-yl)phenyl]-6-fluoro-4-thiochromanol",0.3461512605042017,0.4013925570228091,5,0.6202197987936307,False
Deoxycorticosterone,0.3461128451380552,0.42751500600240094,5,0.6201509676975737,False
2-(1H-benzo[d]imidazol-2-yl)-3-(4-toluidino)acrylonitrile,0.3853061224489796,0.4599759903961584,4,0.6201262813623636,False
4-(5-propyl-2-pyridyl)benzonitrile,0.3185274109643857,0.326578631452581,6,0.6198257217479107,False
"3-[(4-hydroxyphenyl)methyl]-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",0.3458823529411764,0.3883313325330132,5,0.619737981121233,False
"3-(2-thienyl)-1,2,4-oxadiazole-5-carbohydrazide",0.34553661464585833,0.40456182472989194,5,0.6191185012567221,False
6-cyclohex-3-enyl-5-nitropiperidin-2-one,0.3454021608643457,0.3659543817527011,5,0.6188775924205233,False
N-glycyl-L-proline,0.3179991996798719,0.37402160864345735,6,0.6187978700485298,False
Ethyl-β-D-glucuronide,0.3451908763505402,0.42703481392557013,5,0.618499021392211,False
PC (22:3e/2:0),0.31767907162865144,0.34175270108043215,6,0.6181749296246627,False
3-(pyrazin-2-ylamino)-2-(2-thienylcarbonyl)acrylonitrile,0.3446530612244897,0.38967587034813916,5,0.617535386047416,False
Quinoline,0.34444177671068427,0.4526770708283313,5,0.6171568150191039,False
19-Nortestosterone,0.3441344537815126,0.398031212484994,5,0.6166061662506496,False
Tetrahydroaldosterone,0.3166546618647459,0.34175270108043215,6,0.6161815202682874,False
3-(2-naphthyl)-5-(trifluoromethyl)-1H-pyrazole,0.3827130852340936,0.43279711884753896,4,0.6159529489603734,False
alpha-Benzylsuccinic acid,0.3435198079231693,0.4419207683073229,5,0.6155048687137412,False
3-[5-(Aminosulfonyl)benzoxazol-2-yl]-7-(diethylamino)coumarin,0.3433853541416566,0.4189675870348139,5,0.6152639598775423,False
MT-45-d11,0.3426554621848739,0.3976470588235294,5,0.6139561690524635,False
FAHFA (18:0/20:2),0.34261704681872746,0.41781512605042015,5,0.6138873379564067,False
"2-Styryl-1,3-benzoxazole",0.34246338535414167,0.3746938775510204,5,0.6136120135721798,False
Trehalose,0.342405762304922,0.3794957983193277,5,0.6135087669280945,False
"(5ξ,9ξ)-17-Hydroxykaur-15-en-19-oic acid",0.3423097238895558,0.3838175270108043,5,0.6133366891879525,False
Methionine sulfoxide,0.3422136854741897,0.40302521008403364,5,0.6131646114478106,False
L-Adrenaline,0.34219447779111645,0.43567827130852343,5,0.6131301958997822,False
3-(3-nitrophenyl)-2-phenylacrylic acid,0.3150700280112045,0.3363745498199279,6,0.6130979651701446,False
Purpurin,0.3809363745498199,0.4733253301320528,4,0.6130934434256766,False
3-O-β-D-Glucopyranosylandrographolide,0.3417142857142857,0.3581752701080432,5,0.6122698071990724,False
4-Methylumbelliferone hydrate,0.3144137655062025,0.34031212484994,6,0.6118209373012168,False
Icaritin,0.4412164865946378,0.49349339735894354,3,0.6116559273992762,False
Thromboxane B2,0.37975990396158466,0.45354141656662655,4,0.6111999870581072,False
"3-(2-hydroxyethyl)-1,2,3,4-tetrahydrothieno[3,2-d]pyrimidine-2,4-dione",0.3410612244897959,0.4211764705882352,5,0.6110996785661073,False
N-acetyl-L-ornithine,0.3796158463385354,0.47198079231692674,4,0.6109681352579966,False
L-Saccharopine,0.34077310924369747,0.38660264105642256,5,0.6105834453456813,False
PG (16:0/18:2),0.3135974389755903,0.3310924369747899,6,0.6102324392203554,False
Chenodeoxycholic acid-3-beta-D-glucuronide,0.34052340936374553,0.38641056422569026,5,0.6101360432213124,False
Asp-Phe,0.37879951980792315,0.43999999999999995,4,0.6096543083907034,False
N-(cyclopropylmethyl)-N'-phenylurea,0.34008163265306124,0.4084993997599039,5,0.6093444856166593,False
"N1-(3,4,5-trimethoxyphenyl)-3-(2-chlorophenyl)acrylamide",0.37831932773109245,0.5292196878751501,4,0.6088814690570017,False
FAHFA (22:6/18:0),0.31266906762705077,0.3328211284513805,6,0.6084259119911402,False
FAHFA (16:0/18:2),0.339563025210084,0.3784393757503001,5,0.6084152658198928,False
Maltotetraose,0.33931332533013203,0.39399759903961584,5,0.6079678636955237,False
Cer-NS (d14:1/18:0),0.33921728691476594,0.41503001200480194,5,0.6077957859553819,False
"6,11-dihydro-5H-benzo[a]carbazole",0.3391788715486194,0.35702280912364937,5,0.6077269548593249,False
Shikimic acid,0.3389675870348139,0.43318127250900357,5,0.6073483838310126,False
VPH,0.3388139255702281,0.3671068427370948,5,0.6070730594467856,False
Sodium Dehydrocholate,0.33804561824729895,0.3803601440576231,5,0.60569643752565,False
Naratriptan,0.31126050420168067,0.32581032412965183,6,0.6056849741261243,False
"N4-(5-chloro-4-methoxy-3-thienyl)-2,6-dimethylmorpholine-4-carboxamide",0.33794957983193274,0.36941176470588233,5,0.605524359785508,False
5-Methoxytryptamine,0.3762064825930372,0.4602641056422569,4,0.6054809759887134,False
8-iso-15-keto Prostaglandin E2,0.33766146458583435,0.36451380552220886,5,0.6050081265650822,False
5-Methyltetrahydrofolic acid,0.3376614645858343,0.37555822328931565,5,0.6050081265650822,False
2-Thio-acetyl MAGE,0.33745018007202876,0.4339495798319327,5,0.6046295555367698,False
D-Pantethine,0.3372004801920768,0.3609603841536615,5,0.6041821534124008,False
gamma-Glutamylmethionine,0.33714285714285713,0.4012004801920768,5,0.6040789067683157,False
WLK,0.3371044417767107,0.37229291716686674,5,0.6040100756722588,False
"1-[1,1'-biphenyl]-4-yl-2-(2-methyl-4-nitro-1H-imidazol-1-yl)-1-ethanol",0.3367779111644658,0.38093637454981993,5,0.6034250113557763,False
O-Phospho-L-Tyrosine,0.3748139255702281,0.43999999999999995,4,0.6032397419209781,False
PA (18:2/18:2),0.37476590636254503,0.4344297719087635,4,0.6031624579876079,False
5-Hydroxytryptophan,0.33662424969988003,0.3734453781512605,5,0.6031496869715492,False
N-Tetradecanamide,0.33645138055222085,0.37267707082833135,5,0.6028399470392936,False
5α-Dihydrotestosterone,0.33602881152460984,0.3899639855942376,5,0.6020828049826691,False
7-hydroxy-6-methoxy-2H-chromen-2-one,0.37404561824729887,0.4425930372148859,4,0.6020031989870551,False
9-HpOTrE,0.335875150060024,0.41262905162064817,5,0.6018074805984419,False
IKK,0.3355678271308523,0.40734693877551015,5,0.6012568318299877,False
4-Hydroxyretinoic Acid,0.33524129651860746,0.3520288115246098,5,0.600671767513505,False
Bialaphos,0.3347995198079231,0.35606242496998797,5,0.5998802099088519,False
Oleoyl ethylamide,0.33464585834333727,0.35759903961584627,5,0.5996048855246249,False
FAHFA (3:0/18:0),0.3342232893157263,0.37901560624249697,5,0.5988477434680004,False
Cyclamic acid,0.3718847539015606,0.39697478991596635,4,0.5985254219853968,False
"6-[2-(2H-1,3-benzodioxol-5-yl)ethyl]-4-methoxy-2H-pyran-2-one",0.37178871548619447,0.4363505402160864,4,0.5983708541186564,False
ACar 5:0,0.33393517406962786,0.39130852340936373,5,0.5983315102475746,False
Hippuric acid,0.3339351740696278,0.4317406962785113,5,0.5983315102475745,False
D-(+)-Proline,0.33360864345738295,0.38199279711884754,5,0.5977464459310919,False
"N-isopropyl[1,3]thiazolo[5,4-b]pyridin-2-amine",0.3334933973589435,0.36518607442977186,5,0.5975399526429215,False
Isorhamnetin,0.3331476590636255,0.3562545018007203,5,0.5969204727784106,False
2-{[2-(3-cyano-2-pyridinyl)hydrazino]carbonyl}benzoic acid,0.33284033613445374,0.3608643457382953,5,0.5963698240099562,False
6-methyl-5-nitroquinoline,0.3704441776710684,0.41531812725090034,4,0.5962069039842913,False
N1-(2-oxoazepan-3-yl)-N2-(3-pyridylmethyl)ethanediamide,0.3318223289315726,0.35394957983193276,5,0.5945457999644516,False
N-(5-acetamidopentyl)acetamide,0.3314957983193277,0.3591356542617047,5,0.5939607356479689,False
Obacunone,0.3686674669867947,0.4775510204081632,4,0.5933473984495945,False
"(2-anilino-4-methyl-1,3-thiazol-5-yl)(4-methoxyphenyl)methanone",0.33111164465786314,0.36528211284513806,5,0.5932724246874012,False
5-amino-1-phenyl-1H-pyrazole-4-carbonitrile,0.3310540216086434,0.35145258103241295,5,0.5931691780433159,False
3-(tert-butyl)-1-methyl-N-(2-oxo-3-azepanyl)-1H-pyrazole-5-carboxamide,0.33065066026410567,0.3700840336134454,5,0.5924464515347199,False
4-Acetamidobutanoic acid,0.33051620648259306,0.36979591836734693,5,0.5922055426985211,False
N-Palmitoyl taurine,0.3677551020408163,0.3960144057623049,4,0.5918790037155609,False
O1-[4-(tert-butyl)benzoyl]-2-(tert-butylsulfonyl)ethanehydroximamide,0.33028571428571424,0.3552941176470588,5,0.5917925561221804,False
Acetylcysteine,0.3301704681872749,0.3561584633853541,5,0.59158606283401,False
2'-O-Methylguanosine,0.36698679471788714,0.4240576230492197,4,0.590642460781638,False
2-({2-oxo-2-[(2-oxo-3-azepanyl)amino]ethyl}sulfanyl)acetic acid,0.3295174069627851,0.3931332533013205,5,0.5904159342010448,False
7-Aminoflunitrazepam-d7,0.3295174069627851,0.35558223289315727,5,0.5904159342010448,False
LDGTS 16:0,0.32932533013205284,0.3503001200480192,5,0.590071778720761,False
5-Hydroxyindole-2-carboxylic acid,0.32903721488595433,0.3354141656662665,5,0.589555545500335,False
N-Butylbenzenesulfonamide,0.36607442977190874,0.42088835534213687,4,0.5891740660476045,False
LysoPC 10:0,0.3658583433373349,0.41512605042016804,4,0.5888262883474387,False
NMK,0.32851860744297723,0.34972388955582234,5,0.5886263257035687,False
FMH,0.3284609843937575,0.3466506602641056,5,0.5885230790594833,False
ACar 18:3,0.3656422569027611,0.4442256902761105,4,0.5884785106472727,False
HexCer-NS (d19:2/18:0),0.3283649459783914,0.3610564225690276,5,0.5883510013193415,False
"3-hydroxy-4-(3-hydroxyphenyl)-1,2-dihydroquinolin-2-one",0.32811524609843934,0.3457863145258103,5,0.5879035991949723,False
"4-decyl-3-hydroxy-5-oxooxolane-2,3-dicarboxylic acid",0.3280768307322929,0.3452100840336134,5,0.5878347680989155,False
"Dl-3,4-Dihydroxymandelic Acid",0.32803841536614636,0.3426170468187274,5,0.5877659370028586,False
N1-(2-amino-2-oxoethyl)-2-(isopropylthio)acetamide,0.32719327731092435,0.36230492196878744,5,0.5862516528896096,False
o-Toluic Acid,0.3268859543817527,0.3496278511404562,5,0.5857010041211554,False
FPH,0.3268091236494598,0.3780552220888355,5,0.5855633419290419,False
5-Methylcytosine,0.32671308523409365,0.35865546218487393,5,0.5853912641888999,False
VLK,0.32646338535414166,0.3512605042016807,5,0.5849438620645309,False
Glutaric Acid,0.3263481392557023,0.34376950780312115,5,0.5847373687763605,False
20-Carboxy-Leukotriene B4,0.32521488595438175,0.3382953181272509,5,0.5827068514426854,False
Desacetyl diltiazem,0.32502280912364945,0.34953181272509,5,0.5823626959624015,False
Veratramine,0.36098439375750296,0.4352941176470588,4,0.5809819691103648,False
Natamycin,0.3596158463385354,0.44777911164465783,4,0.5787793770093146,False
HexCer-NS (d18:3/18:0),0.3228715486194478,0.3536614645858343,5,0.5785081545832219,False
"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",0.3227563025210084,0.3808403361344537,5,0.5783016612950516,False
L-Threonine,0.3592316926770708,0.48177671068427363,4,0.5781611055423531,False
"3',5,7-Trihydroxy-4'-methoxyflavanone",0.3591356542617047,0.38285714285714284,4,0.5780065376756128,False
"N6,N6,N6-Trimethyl-L-lysine",0.32193037214885956,0.36220888355342135,5,0.5768217927298308,False
N-(5-Aminopentyl)acetamide,0.3218535414165666,0.3372388955582233,5,0.5766841305377172,False
Lysope 16:0,0.3217959183673469,0.35327731092436976,5,0.5765808838936319,False
LNH,0.3217767106842737,0.3684513805522209,5,0.5765464683456036,False
11-Deoxy prostaglandin F2β,0.3215270108043217,0.3576950780312125,5,0.5760990662212346,False
farensyl diphosphate,0.35745498199279707,0.42213685474189677,4,0.5753016000076562,False
IQH,0.35587034813925567,0.4545978391356542,4,0.5727512302064401,False
N1-{4-[(2-hydroxybenzoyl)amino]phenyl}-2-nitrobenzamide,0.3196446578631452,0.33387755102040817,5,0.5727263425144523,False
2-(carboxymethoxy)-4-methoxybenzoic acid,0.31906842737094837,0.33224489795918366,5,0.5716938760736007,False
Syringic acid,0.35462184873949576,0.42540216086434574,4,0.5707418479388153,False
KKK,0.35385354141656666,0.4034093637454982,4,0.5695053050048925,False
Liquiritigenin,0.3176470588235294,0.3359903961584633,5,0.5691471255194998,False
L-5-Hydroxytryptophan,0.3532533013205282,0.3759423769507803,4,0.5685392558377651,False
N-Methylhydantoin,0.31730132052821125,0.3342617046818727,5,0.5685276456549887,False
"5-[(10Z)-14-(3,5-dihydroxyphenyl)tetradec-10-en-1-yl]benzene-1,3-diol",0.3168019207683073,0.330516206482593,5,0.5676328414062507,False
"3-(3,4-dihydroxyphenyl)propanoic acid",0.35262905162064817,0.3966866746698679,4,0.5675345647039526,False
Sucrose,0.3520768307322929,0.38871548619447777,4,0.5666457994701956,False
α-Eleostearic acid,0.40824329731892756,0.5118367346938776,3,0.5659453810382202,False
Rutin,0.31584153661464587,0.32677070828331334,5,0.5659120640048312,False
4-morpholino-3-nitrobenzene-1-sulfonamide,0.3492917166866746,0.4036974789915966,4,0.5621633313347247,False
Hydroxyhomosildenafil,0.34902761104441776,0.39505402160864345,4,0.5617382697011889,False
"trans,trans-2,4-Heptadienal",0.31301800720288114,0.32811524609843934,5,0.5608529784446578,False
2-(4-methylphenyl)-2-oxoethyl thiocyanate,0.34828331332533013,0.45133253301320525,4,0.560540368733951,False
All trans-Retinal,0.3125954381752701,0.33454981992797117,5,0.5600958363880332,False
N-Isovalerylglycine,0.3471308523409363,0.3798799519807923,4,0.5586855543330664,False
2-Aminopimelic acid,0.3469867947178872,0.3784393757503001,4,0.558453702532956,False
